Fri Sep 25 19:25:54 +0000 2020	1309574871437864960	1309574871437864960	This year is no different, Cancer has not paused for #COVID-19, neither will we!  Join Us as we safely #walkaway… https://t.co/Y3n4OifHPJ	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	1309574859169632257	1309574859169632257	1302337133735223298	1302337133735223298	MedicaidcfP	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	1302337133735223298	1302337133735223298	MedicaidCFPrograms	MedicaidcfP	Abuja, Nigeria	A strong focus on improving patient access to cancer care continuum: Screening|Diagnosis|Treatment|Psychosocial support. @medicaidcf	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
Fri Sep 25 19:25:33 +0000 2020	1309574783970029570	1309574783970029570	It’s here again!!!The Biggest Cancer AwarenessWalk in Nigeria- #WalkAwayCancerNGThis year, we #MaskUp4Cancer an… https://t.co/k9UhpkBYXk	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	1302337133735223298	1302337133735223298	MedicaidCFPrograms	MedicaidcfP	Abuja, Nigeria	A strong focus on improving patient access to cancer care continuum: Screening|Diagnosis|Treatment|Psychosocial support. @medicaidcf	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
Sat Sep 19 03:04:07 +0000 2020	1307153468482703360	1307153468482703360	Do you know we product Facemask in bulk Our mask is breathable,  easy to maintain and Safe Send us a DM to plac… https://t.co/yBU5lBaXoU	True	<a href="http://instagram.com" rel="nofollow">Instagram</a>	None	None	None	None	None	{'type': 'Point', 'coordinates': [6.45306, 3.39583]}	{'type': 'Point', 'coordinates': [3.39583, 6.45306]}	{'id': '00817d75276a95cf', 'url': 'https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', 'place_type': 'city', 'name': 'Lagos', 'full_name': 'Lagos, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]}, 'attributes': {}}	None	107068263	107068263	Kellyzola Nig	talk2kellyzola	NIGERIA	Fashion Online Store and Delivery CompanyWe sell Quality Imported Fashion Products from UK,  UsA and TurkeyWe make Ankara Handcraft souvenirs 08033868117	00817d75276a95cf	https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json	city	Lagos	Lagos, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.213147, 6.427886], [3.213147, 6.558339], [3.464064, 6.558339], [3.464064, 6.427886]]]	Point	[6.45306, 3.39583]	NULL	[3.39583, 6.45306]	en
Fri Sep 18 12:26:24 +0000 2020	1306932585885396992	1306932585885396992	Study in Nigeria, graduate from London. Register now and join us tomorrow to find out how. #studyabroad… https://t.co/TppEk53f5N	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '011a942e0a0e8fb2', 'url': 'https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', 'place_type': 'admin', 'name': 'Lagos', 'full_name': 'Lagos, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]}, 'attributes': {}}	None	2792537898	2792537898	Centre-Law&Business	clbcentre	Lagos, Nigeria	Centre for Law & Business aims at achieving excellence in Law, Business, Management, Leadership & Good Governance.	011a942e0a0e8fb2	https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json	admin	Lagos	Lagos, Nigeria	NG	Nigeria	NULL	Polygon	[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]	NULL	NULL	NULL	NULL	en
Fri Sep 18 08:52:52 +0000 2020	1306878848651399168	1306878848651399168	Available for sale 2000 per piece from 6pcs 1800per piece,  buy 10pcs get 1 free#BBNaijaLockdown #Laycon #MaskUp… https://t.co/pAAN2Z43pb	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '01a2d3e42a909c72', 'url': 'https://api.twitter.com/1.1/geo/id/01a2d3e42a909c72.json', 'place_type': 'city', 'name': 'Sangotedo', 'full_name': 'Sangotedo, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.602534, 6.465971], [3.602534, 6.480859], [3.640534, 6.480859], [3.640534, 6.465971]]]}, 'attributes': {}}	None	218461917	218461917	ariyike ottun	ottunariyike	lagos, nigeria	I am best at meeting your fashion needs	01a2d3e42a909c72	https://api.twitter.com/1.1/geo/id/01a2d3e42a909c72.json	city	Sangotedo	Sangotedo, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.602534, 6.465971], [3.602534, 6.480859], [3.640534, 6.480859], [3.640534, 6.465971]]]	NULL	NULL	NULL	NULL	en
Wed Sep 16 13:05:37 +0000 2020	1306217678198239236	1306217678198239236	@MARKETPLACEGRP1 MASKUPLAGOS!Get your nose mask and face shield to maskup.Price: From N700 Tap below👇to maskup… https://t.co/QGpvKSUdHt	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1306105219747643392	1306105219747643392	1131926856712806406	1131926856712806406	MARKETPLACEGRP1	None	None	{'id': '01eddd9d0dbec2c8', 'url': 'https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json', 'place_type': 'city', 'name': 'Ikeja', 'full_name': 'Ikeja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]}, 'attributes': {}}	None	214003237	214003237	JT WORLD	Jeaniworld	Lagos	▪House hold Supplies▪Souvenirs▪Gift Items▪Body Shapers▪Data SubscriptionWe deliver worldwide🚚🛩	01eddd9d0dbec2c8	https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json	city	Ikeja	Ikeja, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]	NULL	NULL	NULL	NULL	en
Fri Sep 11 18:55:11 +0000 2020	1304493710491742209	1304493710491742209	It is vital that we all do our part to help stop the spread of the coronavirus.  Adopt regular handwashing, physica… https://t.co/CUFmgrqoTV	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '006c6743642cb09c', 'url': 'https://api.twitter.com/1.1/geo/id/006c6743642cb09c.json', 'place_type': 'city', 'name': 'Kaduna', 'full_name': 'Kaduna, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.356623, 10.425262], [7.356623, 10.597228], [7.488022, 10.597228], [7.488022, 10.425262]]]}, 'attributes': {}}	None	1214487618467061760	1214487618467061760	Kaduna State Ministry of Agriculture	KadunaMOAgric	Independence way	Official account of the Kaduna State Ministry of Agriculture. Commissioner: HALIMA  LAWAL. e-mail: agriculture@kdsg.gov.nghttp://agric.kdsg.gov.ng	006c6743642cb09c	https://api.twitter.com/1.1/geo/id/006c6743642cb09c.json	city	Kaduna	Kaduna, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.356623, 10.425262], [7.356623, 10.597228], [7.488022, 10.597228], [7.488022, 10.425262]]]	NULL	NULL	NULL	NULL	en
Mon Sep 07 22:11:00 +0000 2020	1303093437227503621	1303093437227503621	Ajofia Nnewi masquerade is one of the greatest sacred masquerade ever respected  in Igbo land. It is a masquerade… https://t.co/FRsWNbZcQ6	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '012e623c032e38b8', 'url': 'https://api.twitter.com/1.1/geo/id/012e623c032e38b8.json', 'place_type': 'city', 'name': 'Awka', 'full_name': 'Awka, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.045255, 6.19455], [7.045255, 6.250531], [7.110386, 6.250531], [7.110386, 6.19455]]]}, 'attributes': {}}	None	1218874317351550976	1218874317351550976	Zimo African Textile	ZimoArt	None	I am a Creative artist/ painter/ textile designer/ writer.	012e623c032e38b8	https://api.twitter.com/1.1/geo/id/012e623c032e38b8.json	city	Awka	Awka, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.045255, 6.19455], [7.045255, 6.250531], [7.110386, 6.250531], [7.110386, 6.19455]]]	NULL	NULL	NULL	NULL	en
Mon Sep 07 14:55:34 +0000 2020	1302983855528386560	1302983855528386560	Children are a very key population, so leaving them out of what is important to keep them safe is infringing on the… https://t.co/UNWOVQkmWo	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '0008cb6457ff0b55', 'url': 'https://api.twitter.com/1.1/geo/id/0008cb6457ff0b55.json', 'place_type': 'city', 'name': 'Port Harcourt', 'full_name': 'Port Harcourt, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[6.938066, 4.73377], [6.938066, 4.91549], [7.124485, 4.91549], [7.124485, 4.73377]]]}, 'attributes': {}}	None	988012868036710402	988012868036710402	FAECARE FOUNDATION	Faecare_org	international 	FAECARE Foundation reaching out to Vulnerable individuals and Communities	0008cb6457ff0b55	https://api.twitter.com/1.1/geo/id/0008cb6457ff0b55.json	city	Port Harcourt	Port Harcourt, Nigeria	NG	Nigeria	NULL	Polygon	[[[6.938066, 4.73377], [6.938066, 4.91549], [7.124485, 4.91549], [7.124485, 4.73377]]]	NULL	NULL	NULL	NULL	en
Sat Sep 05 12:15:20 +0000 2020	1302218758275182593	1302218758275182593	COVID-19 is real y'all..Maskup today and also sanitize your hands as many times as much as possible...… https://t.co/uxX5INorLP	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '07d9e90132c82001', 'url': 'https://api.twitter.com/1.1/geo/id/07d9e90132c82001.json', 'place_type': 'poi', 'name': 'Aviation Estate', 'full_name': 'Aviation Estate', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.327886, 6.555752], [3.327886, 6.555752], [3.327886, 6.555752], [3.327886, 6.555752]]]}, 'attributes': {}}	None	271641024	271641024	ZINK (#EndSARSNow)	zinkarian	Lagos, Nigeria	REES millenial..SDGs 7,11 & 13...Environmentalist..Building construction manager..Rap artiste!!I am ZINK..I represent the new era...	07d9e90132c82001	https://api.twitter.com/1.1/geo/id/07d9e90132c82001.json	poi	Aviation Estate	Aviation Estate	NG	Nigeria	NULL	Polygon	[[[3.327886, 6.555752], [3.327886, 6.555752], [3.327886, 6.555752], [3.327886, 6.555752]]]	NULL	NULL	NULL	NULL	en
Fri Sep 04 23:05:23 +0000 2020	1302019960655540225	1302019960655540225	@Twitter "MASK UP" Wear a face mask to protect yourself and others from the deadly virus "Covid-19, help save a lif… https://t.co/TMNVNBXwsL	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1301915811720974337	1301915811720974337	783214	783214	Twitter	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	610278684	610278684	gohan	ahmedsaine	ISLAM	We are not Alone |Automobile Dealer X Real Estate X photographer🇬🇲 🇹🇬 🇳🇬IG : Ahmedsaine	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
Fri Aug 21 14:49:18 +0000 2020	1296821685077905408	1296821685077905408	Always #MaskUp😷 Don't #GiveUp💪🏽 But #ShowUp😎Signed:Adewale Onagbesan President, Babyboying Association of Niger… https://t.co/WbyfYJWDEe	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '01eddd9d0dbec2c8', 'url': 'https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json', 'place_type': 'city', 'name': 'Ikeja', 'full_name': 'Ikeja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]}, 'attributes': {}}	None	199276715	199276715	Adewale Onagbesan #EndSARS	ARISTOKRATLAGOS	Lagos, Nigeria	CEO @ARISTOKRAT_C |Chief @The_NBTTResearcher|Strategist|Capacity Building &Governance Consultant|RSW Facilitator#YPBFellow #KuwazaAfricaFellow #PAFellow	01eddd9d0dbec2c8	https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json	city	Ikeja	Ikeja, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.198942, 6.482676], [3.198942, 6.698546], [3.43719, 6.698546], [3.43719, 6.482676]]]	NULL	NULL	NULL	NULL	en
