Mon Mar 30 12:44:00 +0000 2020	1244606300564193282	1244606300564193282	Just someone is telling that wallahi idan aka bashi 1M ze rungumi me covik19 🤣🤣	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '00611f1548c7bdef', 'url': 'https://api.twitter.com/1.1/geo/id/00611f1548c7bdef.json', 'place_type': 'city', 'name': 'Kano', 'full_name': 'Kano, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[8.447599, 11.929633], [8.447599, 12.080367], [8.607335, 12.080367], [8.607335, 11.929633]]]}, 'attributes': {}}	None	2866909913	2866909913	BAMSI ALP	IbrahimSulymaan	Kano, Nigeria	I am a Muslim.🕋 ||Muftimenk|| ||Mathematician in making|| ♥ travelling around the world. ♥ Striving for jannah. ♥ 🔴Sc📸& IG:evraheem_jr	00611f1548c7bdef	https://api.twitter.com/1.1/geo/id/00611f1548c7bdef.json	city	Kano	Kano, Nigeria	NG	Nigeria	NULL	Polygon	[[[8.447599, 11.929633], [8.447599, 12.080367], [8.607335, 12.080367], [8.607335, 11.929633]]]	NULL	NULL	NULL	NULL	en
Mon Mar 30 04:24:17 +0000 2020	1244480541673603072	1244480541673603072	Then all of a sudden boom 💥 the coat of arm change to green,  anyways I still stand on the fact that his recorded v… https://t.co/Oh3gtom86t	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	1244480529245839365	1244480529245839365	259868944	259868944	speechlessjay9	None	None	{'id': '0008cb6457ff0b55', 'url': 'https://api.twitter.com/1.1/geo/id/0008cb6457ff0b55.json', 'place_type': 'city', 'name': 'Port Harcourt', 'full_name': 'Port Harcourt, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[6.938066, 4.73377], [6.938066, 4.91549], [7.124485, 4.91549], [7.124485, 4.73377]]]}, 'attributes': {}}	None	259868944	259868944	I REP #LFC from NIG	speechlessjay9	port harcourt	turn me on wit music,chess,football,reading,traveling...etc , turn me off with lies....ect #Teamliverpoolfc #Teamblackberry #Jesus #teamportharcourt #June 26 #	0008cb6457ff0b55	https://api.twitter.com/1.1/geo/id/0008cb6457ff0b55.json	city	Port Harcourt	Port Harcourt, Nigeria	NG	Nigeria	NULL	Polygon	[[[6.938066, 4.73377], [6.938066, 4.91549], [7.124485, 4.91549], [7.124485, 4.73377]]]	NULL	NULL	NULL	NULL	en
Mon Mar 30 02:01:25 +0000 2020	1244444590008123393	1244444590008123393	#NewProfilePic as I released the track Muhammadu Buhari Addresses Nigerians #covik19 #Covik1_9virus #Covikonenine	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '0102baa70911fc52', 'url': 'https://api.twitter.com/1.1/geo/id/0102baa70911fc52.json', 'place_type': 'city', 'name': 'Katsina', 'full_name': 'Katsina, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.572255, 12.932937], [7.572255, 13.021154], [7.674457, 13.021154], [7.674457, 12.932937]]]}, 'attributes': {}}	None	2932938747	2932938747	KATSINA FINEST	King_Rhombooz	Katsina, Nigeria	Kt Based Bilingual Hiphop Artiste and performing Artiste For Booking.  ☎ +2348106407473 #GaskiyaGuda #SecureNorth #30BG	0102baa70911fc52	https://api.twitter.com/1.1/geo/id/0102baa70911fc52.json	city	Katsina	Katsina, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.572255, 12.932937], [7.572255, 13.021154], [7.674457, 13.021154], [7.674457, 12.932937]]]	NULL	NULL	NULL	NULL	en
Mon Mar 30 00:52:33 +0000 2020	1244427259458568197	1244427259458568197	#covik19 be making me jam "freedom by @Akon"#COVID19Nigeria https://t.co/v9PqpphVAt	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '07d9cd7c8cc87004', 'url': 'https://api.twitter.com/1.1/geo/id/07d9cd7c8cc87004.json', 'place_type': 'poi', 'name': "Ooni of Ife's Palace, Ile Ife.", 'full_name': "Ooni of Ife's Palace, Ile Ife.", 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[4.522112, 7.490219], [4.522112, 7.490219], [4.522112, 7.490219], [4.522112, 7.490219]]]}, 'attributes': {}}	None	402787015	402787015	OCHELENGE ✳️	ridbaba200ez	With Your Ancestors	MUSLIM.. BIOCHEMIST. NEVER GAVE A FUCK BUT TRUSTWORTHY‎ #TEAMMUFC‎ #TEAMCR7‏‎	07d9cd7c8cc87004	https://api.twitter.com/1.1/geo/id/07d9cd7c8cc87004.json	poi	Ooni of Ife's Palace, Ile Ife.	Ooni of Ife's Palace, Ile Ife.	NG	Nigeria	NULL	Polygon	[[[4.522112, 7.490219], [4.522112, 7.490219], [4.522112, 7.490219], [4.522112, 7.490219]]]	NULL	NULL	NULL	NULL	en
Sun Mar 29 21:20:53 +0000 2020	1244373992380583936	1244373992380583936	I choose to speak from the place of faith that am a victor and not a victim.Yesterday my life battle was so real… https://t.co/6cnvyZzvYU	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '016866085b3a225b', 'url': 'https://api.twitter.com/1.1/geo/id/016866085b3a225b.json', 'place_type': 'city', 'name': 'Karu', 'full_name': 'Karu, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.550692, 8.979321], [7.550692, 9.048007], [7.609988, 9.048007], [7.609988, 8.979321]]]}, 'attributes': {}}	None	1419898422	1419898422	Praise Godspower 😎💰 #Endsars	TherealJPnaija	Steal a copy of my book	Serial Entrepreneur, Facebook Expert, iBrand, iPromote, Helping small businesses grow.™️	016866085b3a225b	https://api.twitter.com/1.1/geo/id/016866085b3a225b.json	city	Karu	Karu, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.550692, 8.979321], [7.550692, 9.048007], [7.609988, 9.048007], [7.609988, 8.979321]]]	NULL	NULL	NULL	NULL	en
Sun Mar 29 17:51:08 +0000 2020	1244321207509569538	1244321207509569538	10 mins to go#covik19 #CovikSlayer #covik19	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '0065f09a6666479e', 'url': 'https://api.twitter.com/1.1/geo/id/0065f09a6666479e.json', 'place_type': 'city', 'name': 'Ibadan', 'full_name': 'Ibadan, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.777011, 7.299143], [3.777011, 7.559006], [4.033582, 7.559006], [4.033582, 7.299143]]]}, 'attributes': {}}	None	310743235	310743235	Babatunde Oyeyemi™	baboyed1000	Ibadan, Oyo State, Nigeria	B.A., M.A., PhD (in view)(English Language)| Manager @DAC| Girl-Child Education Advocate| Volunteer @AsherShuz Initiative| Volunteer @UNvolunteers| Poet	0065f09a6666479e	https://api.twitter.com/1.1/geo/id/0065f09a6666479e.json	city	Ibadan	Ibadan, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.777011, 7.299143], [3.777011, 7.559006], [4.033582, 7.559006], [4.033582, 7.299143]]]	NULL	NULL	NULL	NULL	en
Sun Mar 29 10:20:32 +0000 2020	1244207810528923648	1244207810528923648	If you still decided to go to physically attend a church today, you’re a Goat, an enemy to humanity and your kind d… https://t.co/WmuIJuomRT	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '019634185ded88a2', 'url': 'https://api.twitter.com/1.1/geo/id/019634185ded88a2.json', 'place_type': 'city', 'name': 'Warri', 'full_name': 'Warri, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[5.680678, 5.488401], [5.680678, 5.615118], [5.88101, 5.615118], [5.88101, 5.488401]]]}, 'attributes': {}}	None	874364098758270976	874364098758270976	Warricoolcats	warricoolcats	Warri, Nigeria	A platform showcasing Events and happening from the Oil city of warri ⛽ Follow our IG @warricoolcats . follow @rave_warri for events	019634185ded88a2	https://api.twitter.com/1.1/geo/id/019634185ded88a2.json	city	Warri	Warri, Nigeria	NG	Nigeria	NULL	Polygon	[[[5.680678, 5.488401], [5.680678, 5.615118], [5.88101, 5.615118], [5.88101, 5.488401]]]	NULL	NULL	NULL	NULL	en
Sun Mar 29 07:38:50 +0000 2020	1244167114220593153	1244167114220593153	Returning travelers to Nigeria who experience coronavirus symptoms: fever, cough &amp; difficulty breathing should plea… https://t.co/kMMTH19pZt	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '01cba65c41c20b24', 'url': 'https://api.twitter.com/1.1/geo/id/01cba65c41c20b24.json', 'place_type': 'city', 'name': 'Ilorin', 'full_name': 'Ilorin, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[4.475251, 8.414557], [4.475251, 8.545302], [4.625297, 8.545302], [4.625297, 8.414557]]]}, 'attributes': {}}	None	2202973398	2202973398	Wale Saka	wagzie01	Kwara, Abuja 	CEO, HusRahm Ventures || Serial Entrepreneur || Husband || Father || Livestock Farmer|| 🐓🐇🐟🐂	01cba65c41c20b24	https://api.twitter.com/1.1/geo/id/01cba65c41c20b24.json	city	Ilorin	Ilorin, Nigeria	NG	Nigeria	NULL	Polygon	[[[4.475251, 8.414557], [4.475251, 8.545302], [4.625297, 8.545302], [4.625297, 8.414557]]]	NULL	NULL	NULL	NULL	en
Sat Mar 28 21:53:27 +0000 2020	1244019800264884225	1244019800264884225	This period of #covik19 Eye and Nose go just dey scratch person anyhow The Devil is a Liar#StayAtHomeAndStaySafe… https://t.co/p5o32SIqcH	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '005dbe7e6949db42', 'url': 'https://api.twitter.com/1.1/geo/id/005dbe7e6949db42.json', 'place_type': 'city', 'name': 'Benin-City', 'full_name': 'Benin-City, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[5.553295, 6.244509], [5.553295, 6.4254], [5.729281, 6.4254], [5.729281, 6.244509]]]}, 'attributes': {}}	None	942337059427160064	942337059427160064	All Hail the KING	AlegbeSO	Edo, Nigeria	InquisitiveFashion EnthusiastIG@King_alegbeBusiness Page IG @Maye.wearsF4Fkindly Retweet my Pinned tweets	005dbe7e6949db42	https://api.twitter.com/1.1/geo/id/005dbe7e6949db42.json	city	Benin-City	Benin-City, Nigeria	NG	Nigeria	NULL	Polygon	[[[5.553295, 6.244509], [5.553295, 6.4254], [5.729281, 6.4254], [5.729281, 6.244509]]]	NULL	NULL	NULL	NULL	en
Sat Mar 28 21:49:09 +0000 2020	1244018716876177409	1244018716876177409	How can printing more money 💵 be the solution to this inflation problem.Too bad we have men without good sense of… https://t.co/bapSAfuSzc	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '016866085b3a225b', 'url': 'https://api.twitter.com/1.1/geo/id/016866085b3a225b.json', 'place_type': 'city', 'name': 'Karu', 'full_name': 'Karu, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.550692, 8.979321], [7.550692, 9.048007], [7.609988, 9.048007], [7.609988, 8.979321]]]}, 'attributes': {}}	None	1419898422	1419898422	Praise Godspower 😎💰 #Endsars	TherealJPnaija	Steal a copy of my book	Serial Entrepreneur, Facebook Expert, iBrand, iPromote, Helping small businesses grow.™️	016866085b3a225b	https://api.twitter.com/1.1/geo/id/016866085b3a225b.json	city	Karu	Karu, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.550692, 8.979321], [7.550692, 9.048007], [7.609988, 9.048007], [7.609988, 8.979321]]]	NULL	NULL	NULL	NULL	en
Sat Mar 28 21:31:53 +0000 2020	1244014373531783168	1244014373531783168	#MoneyHeistWill it still be released by April 3Now that inspector has #covik19 I mean #COVIDー19 https://t.co/R5W6JJV4xm	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	{'id': '005dbe7e6949db42', 'url': 'https://api.twitter.com/1.1/geo/id/005dbe7e6949db42.json', 'place_type': 'city', 'name': 'Benin-City', 'full_name': 'Benin-City, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[5.553295, 6.244509], [5.553295, 6.4254], [5.729281, 6.4254], [5.729281, 6.244509]]]}, 'attributes': {}}	None	1186514359368990720	1186514359368990720	jumia sales boy🛒	DerekJumia	Nigeria	sales consultant @jumianigeria ||you order || you pay || we deliver ||Instagram @derekjumia || Reach us 👇	005dbe7e6949db42	https://api.twitter.com/1.1/geo/id/005dbe7e6949db42.json	city	Benin-City	Benin-City, Nigeria	NG	Nigeria	NULL	Polygon	[[[5.553295, 6.244509], [5.553295, 6.4254], [5.729281, 6.4254], [5.729281, 6.244509]]]	NULL	NULL	NULL	NULL	en
Sat Mar 28 21:18:22 +0000 2020	1244010968302182400	1244010968302182400	I know... there’s someone out there .. police will come to your church tomorrow and they’ll flog you😂😂.. selah.. #covik19	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '0065f09a6666479e', 'url': 'https://api.twitter.com/1.1/geo/id/0065f09a6666479e.json', 'place_type': 'city', 'name': 'Ibadan', 'full_name': 'Ibadan, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.777011, 7.299143], [3.777011, 7.559006], [4.033582, 7.559006], [4.033582, 7.299143]]]}, 'attributes': {}}	None	1177115362174930944	1177115362174930944	TEMILULU👑♊	Temilulu_pr	everywhere lol	|| HUMOR KING😀|| PR 📣 || DRUMMER🥁 || GEMINI ♊️|| UNILORITE ||@chelseafc ||	0065f09a6666479e	https://api.twitter.com/1.1/geo/id/0065f09a6666479e.json	city	Ibadan	Ibadan, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.777011, 7.299143], [3.777011, 7.559006], [4.033582, 7.559006], [4.033582, 7.299143]]]	NULL	NULL	NULL	NULL	en
