Tue Oct 06 19:43:09 +0000 2020	1313565477470380035	1313565477470380035	#COVID19Lagos Update As at 30th of September, 2020.📌77 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/wo6kTmhMD4	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 16:02:05 +0000 2020	1313509845480493057	1313509845480493057	#COVID19Lagos Update As at 29th of September, 2020. ,📣74 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/9VnNk1PSk1	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 15:20:50 +0000 2020	1313499465098166272	1313499465098166272	Team have fully recovered.📣41 of the cases are currently under isolation in public and private  #COVID19 Care Cen… https://t.co/ehJW107frp	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313499328871313410	1313499328871313410	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 15:20:18 +0000 2020	1313499328871313410	1313499328871313410	📣Total number of #COVID19 tests conducted so far in Lagos now stands at 109,819📣2429 of the confirmed cases  have… https://t.co/SdBBITGm4p	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313499326279282688	1313499326279282688	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 15:20:17 +0000 2020	1313499326279282688	1313499326279282688	#COVID19Lagos Update As at 29th of September, 2020.,📣74 new #COVID19 infections were confirmed in Lagos on Septem… https://t.co/dtfifkIjEf	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 14:01:06 +0000 2020	1313479398620827648	1313479398620827648	Figures for New Cases of Covid-19 Across The USA As At 5/Oct/2020#understandingmydata #COVID19 #COVID19Pandemic… https://t.co/Fy4k9vSMU8	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	2516270837	2516270837	Sydney Ketebu	sydketes	Nigeria	Data visualization & warehousing, Machine Learning Solutions,Business Strategy Consulting,SQL,NoSql,Mongodb, Neo4j, Graph algorithms analytics	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 07:25:02 +0000 2020	1313379724555476993	1313379724555476993	#COVID19Lagos Update As at 28th of September, 2020. 💡71 new #COVID19 infections were confirmed in Lagos on Septembe… https://t.co/jVLNfY04DE	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 06:54:44 +0000 2020	1313372098841149440	1313372098841149440	Team have fully recovered.💡43 of the cases are currently under isolation in  public and private #COVID19 Care Cen… https://t.co/9SJmnRD3g9	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313371619822383104	1313371619822383104	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 06:52:50 +0000 2020	1313371619822383104	1313371619822383104	💡Total number of #COVID19 tests conducted so far in Lagos now stands at 107,923💡2426 of the confirmed cases  have… https://t.co/lw7xvxEupm	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313371616857018368	1313371616857018368	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue Oct 06 06:52:49 +0000 2020	1313371616857018368	1313371616857018368	#COVID19Lagos Update As at 28th of September, 2020.💡71 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/t7CjtWWO5b	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 22:40:52 +0000 2020	1313247815762669568	1313247815762669568	#COVID19LagosFeb 27: 1  Mar 10: 2Mar 31: 82Apr 1: 91Apr 29: 931May 1: 1,006May 31: 4,943Jun 1: 5,135Jun 3… https://t.co/WDaHdIFxsz	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1312968067257901058	1312968067257901058	281021618	281021618	sama_on_point	None	None	None	None	281021618	281021618	OMO IYA ALAMALA	sama_on_point	Lagos Nigeria	Patriotic Nigerian. Genuine Comrade. Good Follower. Better Leader. Skillful Footballer. Proud Muslim. IG: sama_on_point	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ro
Mon Oct 05 19:27:34 +0000 2020	1313199170581299205	1313199170581299205	#charityfundraising #supportmedical #supportmedicalstaff #supportfrontlineworkers #covid19nigeria #covid19pandemic… https://t.co/I4xgIupqDo	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	783482624543232004	783482624543232004	Chidera	Orezi00	Lagos, Nigeria	Çule🔼⏹..Medilag...Cole's Accessories...🇳🇬	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	und
Mon Oct 05 19:18:33 +0000 2020	1313196897696272384	1313196897696272384	#COVID19Lagos Update As at 27th of September, 2020. ✨24 new #COVID19 infections were confirmed in Lagos on Septembe… https://t.co/Zy1Pc9pLIl	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 19:18:32 +0000 2020	1313196896521908224	1313196896521908224	#COVID19Lagos Update As at 26th of September, 2020. 📌41 new #COVID19 infections were confirmed in Lagos on Septembe… https://t.co/BBjYGIvaGd	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 19:09:19 +0000 2020	1313194577868840960	1313194577868840960	Team have fully recovered. ✨46 of the cases are currently under isolation in public and private care centres.✨6… https://t.co/YX7OCXPrZY	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313193833555951616	1313193833555951616	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 19:06:22 +0000 2020	1313193833555951616	1313193833555951616	✨Total number of #COVID19 tests conducted so far in Lagos now stands at 107205 ✨2422 of the confirmed cases  have… https://t.co/vHgPFhm9Qc	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313193736818634754	1313193736818634754	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 19:05:59 +0000 2020	1313193736818634754	1313193736818634754	#COVID19Lagos Update As at 27th of September, 2020.✨24 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/Q0S2Yz6n4i	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 18:20:17 +0000 2020	1313182234904604677	1313182234904604677	Team have fully recovered. 📌44 of the cases are currently under isolation in public and private care centres.📌6… https://t.co/OBkjatWHvq	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313182075571376129	1313182075571376129	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 18:19:39 +0000 2020	1313182075571376129	1313182075571376129	📌Total number of #COVID19 tests conducted so far in Lagos now stands at 106727 📌2422 of the confirmed cases  have… https://t.co/qRQ59fptlH	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1313182073138614274	1313182073138614274	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 18:19:38 +0000 2020	1313182073138614274	1313182073138614274	#COVID19Lagos Update As at 26th of September, 2020.📌41 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/tmvSHjWTlT	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 17:43:27 +0000 2020	1313172966855843841	1313172966855843841	#COVID19Lagos In Lagos, like in most other cities in the world, online platforms run by startups proliferated to of… https://t.co/OuZkfJbri0	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1066103425803403267	1066103425803403267	Rethinking Cities	RethinkingCI	Lagos, Nigeria	RCI is an advocacy network to deliver and communicate innovations in solving urban challenges across Africa.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 06:08:33 +0000 2020	1312998088894640128	1312998088894640128	#COVID19Lagos Update As at 25th of September, 2020. 📣51 new #COVID19 infections were confirmed in Lagos on Septembe… https://t.co/dXKQmgXqnl	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 05:20:18 +0000 2020	1312985945264844800	1312985945264844800	Team have either fully recovered. 📣44 of the cases are currently under isolation in public and private care centr… https://t.co/xsIcFYX9ir	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1312985758643478530	1312985758643478530	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 05:19:33 +0000 2020	1312985758643478530	1312985758643478530	📣Total number of #COVID19 tests conducted so far in Lagos now stands at 105,758📣2421 of the confirmed cases  have… https://t.co/OP4ngxW3yZ	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1312985755069960193	1312985755069960193	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 05:19:32 +0000 2020	1312985755069960193	1312985755069960193	#COVID19Lagos Update As at 25th of September, 2020.📣51 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/0YmXlfKS87	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Oct 05 04:09:15 +0000 2020	1312968067257901058	1312968067257901058	#COVID19LagosFeb 27: 1  Mar 10: 2Mar 31: 82Apr 1: 91Apr 29: 931May 1: 1,006May 31: 4,943Jun 1: 5,135Jun 3… https://t.co/gJAroWN3qX	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1312526369398550528	1312526369398550528	281021618	281021618	sama_on_point	None	None	None	None	281021618	281021618	OMO IYA ALAMALA	sama_on_point	Lagos Nigeria	Patriotic Nigerian. Genuine Comrade. Good Follower. Better Leader. Skillful Footballer. Proud Muslim. IG: sama_on_point	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ro
Sun Oct 04 20:03:08 +0000 2020	1312845731536023553	1312845731536023553	#supportmedicalstaff #supportmedicalworkers #supportfrontlineworkers #supportfrontliners #supportfrontline… https://t.co/ZeISwj053b	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	783482624543232004	783482624543232004	Chidera	Orezi00	Lagos, Nigeria	Çule🔼⏹..Medilag...Cole's Accessories...🇳🇬	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	und
Sat Oct 03 22:54:06 +0000 2020	1312526369398550528	1312526369398550528	#COVID19LagosFeb 27: 1  Mar 10: 2Mar 31: 82Apr 1: 91Apr 29: 931May 1: 1,006May 31: 4,943Jun 1: 5,135Jun 3… https://t.co/CUekdsLdiq	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1312177386985644032	1312177386985644032	281021618	281021618	sama_on_point	None	None	None	None	281021618	281021618	OMO IYA ALAMALA	sama_on_point	Lagos Nigeria	Patriotic Nigerian. Genuine Comrade. Good Follower. Better Leader. Skillful Footballer. Proud Muslim. IG: sama_on_point	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ro
Sat Oct 03 10:33:32 +0000 2020	1312339998981541888	1312339998981541888	#COVID19Lagos Update As at 24th of September, 2020. 📢37 new #COVID19 infections were confirmed in Lagos on Septembe… https://t.co/g7gxmP2BaW	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Oct 03 09:43:03 +0000 2020	1312327296225882112	1312327296225882112	Team have fully recovered.📢48 of the cases are currently under isolation in public and private care centres.📢65… https://t.co/melQasMsj2	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1312326988175114240	1312326988175114240	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Oct 03 09:41:50 +0000 2020	1312326988175114240	1312326988175114240	📢Total number of #COVID19 tests conducted so far in Lagos now stands at 104,730📢2420 of the confirmed cases  have… https://t.co/ZTofIBGUnx	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1312326985880948736	1312326985880948736	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Oct 03 09:41:49 +0000 2020	1312326985880948736	1312326985880948736	#COVID19Lagos Update As at 24th of September, 2020.📢37 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/iqUjuViF4V	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 23:47:22 +0000 2020	1312177386985644032	1312177386985644032	#COVID19LagosFeb 27: 1  Mar 10: 2Mar 31: 82Apr 1: 91Apr 29: 931May 1: 1,006May 31: 4,943Jun 1: 5,135Jun 3… https://t.co/lGbV1zYYeV	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1311886264522735616	1311886264522735616	281021618	281021618	sama_on_point	None	None	None	None	281021618	281021618	OMO IYA ALAMALA	sama_on_point	Lagos Nigeria	Patriotic Nigerian. Genuine Comrade. Good Follower. Better Leader. Skillful Footballer. Proud Muslim. IG: sama_on_point	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ro
Fri Oct 02 09:35:02 +0000 2020	1311962890220445696	1311962890220445696	#COVID19Lagos Update As at 23rd of September, 2020. 📍31 new #COVID19 infections were confirmed in Lagos on Septembe… https://t.co/5KbWnkxlnY	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 09:00:53 +0000 2020	1311954295399559170	1311954295399559170	Team have fully recovered.📍48 of the cases are currently under isolation in public and private care centres.📍64… https://t.co/4MRfsYGejC	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1311953875667243009	1311953875667243009	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 08:59:13 +0000 2020	1311953875667243009	1311953875667243009	📍Total number of #COVID19 tests conducted so far in Lagos now stands at 103745 📍2420 of the confirmed cases  have… https://t.co/cj5mdG6HK6	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1311953872932556800	1311953872932556800	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 08:59:12 +0000 2020	1311953872932556800	1311953872932556800	#COVID19Lagos Update As at 23rd of September, 2020.📍31 new #COVID19 infections were confirmed in Lagos on Septemb… https://t.co/og6Oyziwxe	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 08:29:33 +0000 2020	1311946410271547392	1311946410271547392	#COVID19Lagos Update As at 22nd of September, 2020. *️⃣73 new #COVID19 infections were confirmed in Lagos on Septem… https://t.co/Xq0FzjYnyB	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 08:29:33 +0000 2020	1311946408958681089	1311946408958681089	#COVID19Lagos Update As at 21st of September, 2020. ✨39 new #COVID19 infections were confirmed in Lagos on Septembe… https://t.co/vbmy5UFtjM	True	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	None	None	None	None	None	None	None	None	None	216331785	216331785	Traffic Updates + Useful Info	trafficbutter	Everywhere	We'll help you avoid #Traffic jams🚦 & get you useful #Info fast ⚡. Trusted by over 337,000 people in #abuja #lagos #enugu #kaduna #oyo #nigeria #ghana & #kenya	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 07:37:13 +0000 2020	1311933239687290880	1311933239687290880	Team have either fully recovered.*️⃣45 of the cases are currently under isolation in public and private care cent… https://t.co/hEaqaw21wX	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1311933010086895616	1311933010086895616	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 07:36:18 +0000 2020	1311933010086895616	1311933010086895616	*️⃣Total number of #COVID19 tests conducted so far in Lagos now stands at 102758*️⃣2420 of the confirmed cases  h… https://t.co/Qdqd0MHGKU	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1311933007285100546	1311933007285100546	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 07:36:18 +0000 2020	1311933007285100546	1311933007285100546	#COVID19Lagos Update As at 22nd of September, 2020.*️⃣73 new #COVID19 infections were confirmed in Lagos on Septe… https://t.co/LcUnTNyezr	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Oct 02 06:34:54 +0000 2020	1311917558380015616	1311917558380015616	Team have fully recovered.✨45 of the cases are currently under isolation in public and private care centres.✨61… https://t.co/8XTSjwnHS3	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1311915908915507205	1311915908915507205	830802035947757568	830802035947757568	ProfAkinAbayomi	None	None	None	None	830802035947757568	830802035947757568	Prof. Akin Abayomi	ProfAkinAbayomi	Lagos, Nigeria	The only Official and Personal handle of the Honourable Commissioner for Health of Lagos State.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
