Sun Oct 04 13:28:59 +0000 2020	1312746540331565058	1312746540331565058	Ahead of school resumption Abdulrahman Abdulrazaq, governor of Kwara, leads some government officials to cut grass… https://t.co/cFgLGseEBl	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '011a942e0a0e8fb2', 'url': 'https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json', 'place_type': 'admin', 'name': 'Lagos', 'full_name': 'Lagos, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	011a942e0a0e8fb2	https://api.twitter.com/1.1/geo/id/011a942e0a0e8fb2.json	admin	Lagos	Lagos, Nigeria	NG	Nigeria	NULL	Polygon	[[[2.706304, 6.370388], [2.706304, 6.698546], [4.350022, 6.698546], [4.350022, 6.370388]]]	NULL	NULL	NULL	NULL	en
Fri Oct 02 22:42:34 +0000 2020	1312161079527575553	1312161079527575553	And while you were thinking #CovidCaughtTrump here’s what was recorded in Lagos and other states...… https://t.co/sRMZiS101J	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '0056091e32b465d6', 'url': 'https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json', 'place_type': 'city', 'name': 'Alagbado', 'full_name': 'Alagbado, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	0056091e32b465d6	https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json	city	Alagbado	Alagbado, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]	NULL	NULL	NULL	NULL	en
Fri Oct 02 22:39:40 +0000 2020	1312160347420127234	1312160347420127234	@deehumorous From your daddy...💪🏽#covidisreal #WearAMask #covid19updates https://t.co/dFAHNjpuoT	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	104990168	104990168	deehumorous	None	None	{'id': '0056091e32b465d6', 'url': 'https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json', 'place_type': 'city', 'name': 'Alagbado', 'full_name': 'Alagbado, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	0056091e32b465d6	https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json	city	Alagbado	Alagbado, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]	NULL	NULL	NULL	NULL	en
Fri Oct 02 21:30:09 +0000 2020	1312142855633166337	1312142855633166337	According to reports: President Trump has low grade fever ... he received single dose “antibody cocktail”- an infus… https://t.co/OVq0tHzIGu	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '0056091e32b465d6', 'url': 'https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json', 'place_type': 'city', 'name': 'Alagbado', 'full_name': 'Alagbado, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	0056091e32b465d6	https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json	city	Alagbado	Alagbado, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]	NULL	NULL	NULL	NULL	en
Fri Oct 02 21:24:35 +0000 2020	1312141455205384193	1312141455205384193	#Covid19updates #breaking US President is being taken to hospital less than 24 hours after testing positive for coronavirus	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '0056091e32b465d6', 'url': 'https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json', 'place_type': 'city', 'name': 'Alagbado', 'full_name': 'Alagbado, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	0056091e32b465d6	https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json	city	Alagbado	Alagbado, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]	NULL	NULL	NULL	NULL	en
Fri Sep 18 20:14:08 +0000 2020	1307050294468112391	1307050294468112391	Shall we add some Nigeria ways of greeting like prostrating, kneeling... 🤔 #covid19updates https://t.co/JLJki6m8jp	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '0056091e32b465d6', 'url': 'https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json', 'place_type': 'city', 'name': 'Alagbado', 'full_name': 'Alagbado, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	0056091e32b465d6	https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json	city	Alagbado	Alagbado, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]	NULL	NULL	NULL	NULL	en
Thu Sep 10 07:24:30 +0000 2020	1303957506524405762	1303957506524405762	Wiv luv from your good ol doctor Hadi 😁 #COVID19updates https://t.co/vnQMKuf4tn	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '00578fa8439c228a', 'url': 'https://api.twitter.com/1.1/geo/id/00578fa8439c228a.json', 'place_type': 'admin', 'name': 'Ogun', 'full_name': 'Ogun, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.665436, 6.287653], [2.665436, 7.976315], [4.618962, 7.976315], [4.618962, 6.287653]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	00578fa8439c228a	https://api.twitter.com/1.1/geo/id/00578fa8439c228a.json	admin	Ogun	Ogun, Nigeria	NG	Nigeria	NULL	Polygon	[[[2.665436, 6.287653], [2.665436, 7.976315], [4.618962, 7.976315], [4.618962, 6.287653]]]	NULL	NULL	NULL	NULL	en
Sun Sep 06 16:35:05 +0000 2020	1302646512363634690	1302646512363634690	Minister of state for aviation tests negative 10th time #Covid19updates https://t.co/Y4vOnovMNc	False	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '0056091e32b465d6', 'url': 'https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json', 'place_type': 'city', 'name': 'Alagbado', 'full_name': 'Alagbado, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]}, 'attributes': {}}	None	349308342	349308342	Milliscent MAN	millionscents	Nigeria...	News anchor/ Correspondent @channelstv formerly NigeriaInfo Fm 📻 NN24, Superscreen, Biscon world, MBI, @Unilagfm_1031 @uwealumni @UnilagNigeria Views are mine	0056091e32b465d6	https://api.twitter.com/1.1/geo/id/0056091e32b465d6.json	city	Alagbado	Alagbado, Nigeria	NG	Nigeria	NULL	Polygon	[[[3.26291, 6.639331], [3.26291, 6.740074], [3.407501, 6.740074], [3.407501, 6.639331]]]	NULL	NULL	NULL	NULL	en
Tue Aug 25 13:20:28 +0000 2020	1298248884079202305	1298248884079202305	Just a light reminder 😊#COVID19 #COVID #COVID19Nigeria #covid19updates #StayHomeStaySafe #WearAMask… https://t.co/IfknptLjxG	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	1870856125	1870856125	AbujaPropertyDevCo	APDCLtd	Abuja, Nigeria	Property/Real Estate Development, Construction, and Consultancy Company. Find us on Facebook: http://facebook.com/apdcltd📩 sales@apdc.com.ng	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
Mon Jul 06 09:29:01 +0000 2020	1280071241370677249	1280071241370677249	📢 COMING UP!!! This morning on #COVID19Updates, our Head of Risk Communications Division, @ywoga will be live to… https://t.co/MfLQm7iTnd	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	{'id': '00e55e2b4c491c5f', 'url': 'https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json', 'place_type': 'city', 'name': 'Abuja', 'full_name': 'Abuja, Nigeria', 'country_code': 'NG', 'country': 'Nigeria', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]}, 'attributes': {}}	None	705694814612938752	705694814612938752	NCDC	NCDCgov	Abuja, Nigeria	The official Twitter account of the Nigeria Centre for Disease Control (NCDC) || Social Media Policy: http://ncdc.gov.ng/terms || http://covid19blog.ncdc.gov.ng	00e55e2b4c491c5f	https://api.twitter.com/1.1/geo/id/00e55e2b4c491c5f.json	city	Abuja	Abuja, Nigeria	NG	Nigeria	NULL	Polygon	[[[7.304554, 8.961887], [7.304554, 9.185441], [7.543634, 9.185441], [7.543634, 8.961887]]]	NULL	NULL	NULL	NULL	en
