Sat Aug 15 12:52:33 +0000 2020	1294617979511070721	1294617979511070721	LAST POST: Get church ready in this polka dot beauty. Lagos is opening up! Lockdown is over!💃🏽💃🏽💃🏽… https://t.co/s6Up2wx4nB	True	<a href="http://instagram.com" rel="nofollow">Instagram</a>	None	None	None	None	None	None	None	None	None	1286085715521081345	1286085715521081345	Garage Sales Lagos	garagesales_lag	Lagos, Nigeria	Declutter, Sort, Sell! New 🎀 and pre❤️ designer fashion items 👜👗👠 at bargain prices. We are the bargain shopper’s paradise! @garagesales_lagos - IG⠀	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Jun 27 15:01:45 +0000 2020	1276893486344736770	1276893486344736770	MEDIA CLIENT: PETER OKOYE AND FAMILY SURVIVE COVID-19, WARNS THE... https://t.co/fBwYvVFcm4 #Dortmund… https://t.co/tbbL8G6WL0	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	301419316	301419316	Gbola Cole	GbolaFash3	Ibadan, Nigeria	Media	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sat Jun 13 15:31:16 +0000 2020	1271827485940948992	1271827485940948992	COVID-19:Lagos State government set to reopen Scools.https://t.co/tfO3QD6oFU	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1101754315071541248	1101754315071541248	Nguimbis andro philippo	NguimbisP	None	None	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Jun 12 08:27:56 +0000 2020	1271358560979619841	1271358560979619841	All symptoms should be taken seriously. COVID is spreading very fast. Don't loose gaurd Peeps #COVIDLAGOS	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	134457287	134457287	Pappy	P_Ladega	Lagos, Nigeria	God above all| Family 👪 | Arts | + Outlook | Reserved | Foodie | Royal| Networking| Lagosian#Global Citizen.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri Jun 12 06:31:53 +0000 2020	1271329357819031553	1271329357819031553	Bankable Businessplan ,Proposals, Company profile , Market Research, Financial Plan , Feasibility studies ,Gr… https://t.co/KzAuKvgU6s	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	924716773148168192	924716773148168192	Edward Esene (Headworld)	EdwardEsene2	Everywhere	Startup Coach | Mgt & Dev Consultant | Digital Expert | TechPreneur | Mentor | Impact Investor I Snr. Consultant @KineticNG | Co-Founder @PlusIncubationHUB	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon Jun 08 07:06:32 +0000 2020	1269888525702508546	1269888525702508546	The pipu are not observing social distancing,yet transportation is very high in Lagos,imagine from alagbado to Oshodi 900naira#Covidlagos#	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	3860625501	3860625501	claudiojay	claudiojayz6	Lagos,Nigeria	I'm good at being bad and bad at being good.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Fri May 29 00:38:02 +0000 2020	1266166875995754501	1266166875995754501	Anti-covid automatic full body Disinfection spray 08055511444sales@gatesandtunnels.com#covidlagos #covid… https://t.co/4VsfOoWsa0	True	<a href="http://instagram.com" rel="nofollow">Instagram</a>	None	None	None	None	None	None	None	None	None	1265738106562641921	1265738106562641921	gatesandtunnels	gatesandtunnels	None	Curtailing the spread of infection in every space	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon May 11 10:19:36 +0000 2020	1259790252102815750	1259790252102815750	The buses are loading full passengers as against what LASG instructed. A LOT of people are not masked walking the s… https://t.co/6w29Ob1Njn	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	42419913	42419913	Yele of LIFE	IAmOluYele	Lagos, Nigeria	iPastor| iOAP| iSexualPurityAdvocate| iLifeCoach| iRelationshipCoach iPlusSizeFashionEntrepreneur| iLoverOfGreatFun| iJesusLoverAnd Worshipper|	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon May 11 09:03:56 +0000 2020	1259771209450844161	1259771209450844161	Related Instagram tags for #CovidLagos: #lekkiwives #lagoslockdown #lagosmums #thriftlagos #lagosmua #lagosmummies #lagosmoms	False	<a href="http://tagify.io" rel="nofollow">Tagify.io</a>	None	None	None	None	None	None	None	None	None	2560654496	2560654496	Tagify.io	tagifyio	Seattle, WA	None	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Sun May 10 11:59:57 +0000 2020	1259453117067919365	1259453117067919365	This Is Where You Can Do COVID-19 Test In Lagos - https://t.co/JJZv2K7sZt#TachaTheGameChanger #OlamideBaddo #COVID19 #covidlagos	False	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	None	None	None	None	None	None	None	None	None	418763601	418763601	bayoakinloye	bayoakinloye	lagos, nigeria	Writer. Reporter. Poet.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
